IM_INCIDENT_KEY,FIRE_BOX,INCIDENT_TYPE_DESC,INCIDENT_DATE_TIME,ARRIVAL_DATE_TIME,UNITS_ONSCENE,LAST_UNIT_CLEARED_DATE_TIME,HIGHEST_LEVEL_DESC,TOTAL_INCIDENT_DURATION,ACTION_TAKEN1_DESC,ACTION_TAKEN2_DESC,ACTION_TAKEN3_DESC,PROPERTY_USE_DESC,STREET_HIGHWAY,ZIP_CODE,BOROUGH_DESC,FLOOR,CO_DETECTOR_PRESENT_DESC,FIRE_ORIGIN_BELOW_GRADE_FLAG,STORY_FIRE_ORIGIN_COUNT,FIRE_SPREAD_DESC,DETECTOR_PRESENCE_DESC,AES_PRESENCE_DESC,STANDPIPE_SYS_PRESENT_FLAG,Latitude,Longitude,Community Board,Community Council,Census Tract,BIN,BBL,NTA,year
57926332,8736,111 - Building fire,1/10/2015 17:16,1/10/2015 17:21,13,1/10/2015 19:31,7 - Signal 7-5,8109,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,130 AVE,11435,5 - Queens,Basement,NA,1,0,4 - Confined to building of origin,N - None present,N - None Present,0,40.6760051,-73.7761177,NA,NA,NA,NA,NA,NA,2015
57926611,396,111 - Building fire,1/10/2015 18:55,1/10/2015 18:58,6,1/10/2015 19:28,7 - Signal 7-5,1959,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,FLUSHING AVE,11206,4 - Brooklyn,NA,NA,1,1,3 - Confined to floor of origin,N - None present,N - None Present,1,40.7005923,-73.9428911,NA,NA,NA,NA,NA,NA,2015
57926654,3996,111 - Building fire,1/10/2015 19:09,1/10/2015 19:13,13,1/10/2015 21:41,7 - Signal 7-5,9151,11 - Extinguishment by fire service personnel,21 - Search,51 - Ventilate,Residential/Multihousing,E 35 ST,11234,4 - Brooklyn,2,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.6125807,-73.9357927,NA,NA,NA,NA,NA,NA,2015
57926956,3043,111 - Building fire,1/10/2015 21:30,1/10/2015 21:34,19,1/10/2015 23:32,7 - Signal 7-5,7285,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BRONX RIVER AVE,10472,2 - Bronx,NA,NA,NA,8,2 - Confined to room of origin,1 - Present,N - None Present,1,40.8312965,-73.8817387,NA,NA,NA,NA,NA,NA,2015
57928311,3675,134 - Water vehicle fire,1/11/2015 10:21,1/11/2015 10:26,14,1/11/2015 12:57,7 - Signal 7-5,9369,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,LACON CT,11229,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.5898361,-73.9296076,NA,NA,NA,NA,NA,NA,2015
57928712,5360,111 - Building fire,1/11/2015 12:31,1/11/2015 12:35,8,1/11/2015 17:05,7 - Signal 7-5,16442,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,199 ST,11412,5 - Queens,basement,NA,1,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.697747,-73.754669,NA,NA,NA,NA,NA,NA,2015
57929890,3740,"100 - Fire, other",1/11/2015 18:19,1/11/2015 18:21,9,1/11/2015 20:20,7 - Signal 7-5,7257,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,HEATH AVE,10463,2 - Bronx,NA,NA,NA,NA,NA,NA,NA,NA,40.8736964,-73.9040198,NA,NA,NA,NA,NA,NA,2015
57930586,4477,111 - Building fire,1/11/2015 21:58,1/11/2015 22:01,6,1/11/2015 22:27,7 - Signal 7-5,1753,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BARCLAY AVE,11355,5 - Queens,4,NA,NA,4,1 - Confined to object of origin,1 - Present,N - None Present,0,40.7601572,-73.8194193,NA,NA,NA,NA,NA,NA,2015
57930833,3236,111 - Building fire,1/11/2015 23:28,1/11/2015 23:34,10,1/12/2015 1:00,7 - Signal 7-5,5465,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MULINER AVE,10462,2 - Bronx,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.8515529,-73.8620863,NA,NA,NA,NA,NA,NA,2015
57930962,2065,111 - Building fire,1/12/2015 0:26,1/12/2015 0:28,13,1/12/2015 3:08,7 - Signal 7-5,9687,11 - Extinguishment by fire service personnel,54 - Determine if materials are non-hazardous,"40 - Hazardous condition, other",Residential/Multihousing,LIBERTY AVE,11208,4 - Brooklyn,"1,2,3",NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.678848,-73.866083,NA,NA,NA,NA,NA,NA,2015
57931012,2477,111 - Building fire,1/12/2015 0:45,1/12/2015 0:48,11,1/12/2015 2:05,7 - Signal 7-5,4770,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,ARGYLE RD,11218,4 - Brooklyn,1,NA,NA,1,1 - Confined to object of origin,N - None present,N - None Present,0,40.6440977,-73.9668924,NA,NA,NA,NA,NA,NA,2015
57931628,435,111 - Building fire,1/12/2015 7:45,1/12/2015 7:48,12,1/12/2015 9:30,7 - Signal 7-5,6285,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,JAY ST,11201,4 - Brooklyn,NA,NA,1,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.6981779,-73.9869842,NA,NA,NA,NA,NA,NA,2015
57932289,582,"117 - Commercial Compactor fire, confined to rubbish",1/12/2015 10:42,1/12/2015 10:46,6,1/12/2015 11:06,7 - Signal 7-5,1460,11 - Extinguishment by fire service personnel,51 - Ventilate,NA,Residential/Multihousing,NEVINS ST,11217,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6832555,-73.9845664,NA,NA,NA,NA,NA,NA,2015
57932450,1231,"741 - Sprinkler activation, no fire - unintentional",1/12/2015 11:15,1/12/2015 11:18,6,1/12/2015 12:22,7 - Signal 7-5,4076,86 - Investigate,NA,NA,Residential/Multihousing,ALMEDA AVE,11691,5 - Queens,1,NA,NA,NA,NA,NA,NA,NA,40.5977813,-73.7835231,NA,NA,NA,NA,NA,NA,2015
57932703,530,111 - Building fire,1/12/2015 12:27,1/12/2015 12:29,11,1/12/2015 13:50,7 - Signal 7-5,4986,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,COURT ST,11201,4 - Brooklyn,NA,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.689161,-73.992623,NA,NA,NA,NA,NA,NA,2015
57932843,82,111 - Building fire,1/12/2015 13:09,1/12/2015 13:11,11,1/12/2015 14:42,7 - Signal 7-5,5588,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,CORSON AVE,10301,3 - Staten Island,bsmt,NA,1,0,1 - Confined to object of origin,1 - Present,N - None Present,0,40.6375197,-74.0842046,NA,NA,NA,NA,NA,NA,2015
57933214,9405,111 - Building fire,1/12/2015 15:03,1/12/2015 15:10,10,1/12/2015 16:33,7 - Signal 7-5,5395,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,41 AVE,11355,5 - Queens,2,NA,NA,2,1 - Confined to object of origin,N - None present,N - None Present,0,40.7600597,-73.8233077,NA,NA,NA,NA,NA,NA,2015
57933317,3205,111 - Building fire,1/12/2015 15:31,1/12/2015 15:35,8,1/12/2015 17:02,7 - Signal 7-5,5431,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 32 ST,11234,4 - Brooklyn,1st,NA,NA,1,4 - Confined to building of origin,1 - Present,N - None Present,0,40.6127771,-73.939683,NA,NA,NA,NA,NA,NA,2015
57933319,913,111 - Building fire,1/12/2015 15:31,1/12/2015 15:36,6,1/12/2015 16:32,7 - Signal 7-5,3637,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,W 57 ST,10019,1 - Manhattan,28,NA,NA,28,3 - Confined to floor of origin,N - None present,1 - Present,1,40.767267,-73.9841435,NA,NA,NA,NA,NA,NA,2015
57933666,1874,111 - Building fire,1/12/2015 17:02,1/12/2015 17:07,10,1/12/2015 19:16,7 - Signal 7-5,8000,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,LORING AVE,11208,4 - Brooklyn,3 RD,NA,NA,3,2 - Confined to room of origin,N - None present,1 - Present,0,40.6675125,-73.8642554,NA,NA,NA,NA,NA,NA,2015
57934519,828,355 - Confined space rescue,1/12/2015 21:29,1/12/2015 21:32,14,1/12/2015 22:38,7 - Signal 7-5,4152,"22 - Rescue, remove from harm",73 - Provide manpower,"30 - Emergency medical services, other",Residential/Multihousing,MADISON ST,11221,4 - Brooklyn,Between building 1st fl,NA,NA,NA,NA,NA,NA,NA,40.6911099,-73.9169362,NA,NA,NA,NA,NA,NA,2015
57935371,2738,111 - Building fire,1/13/2015 6:25,1/13/2015 6:30,12,1/13/2015 9:02,7 - Signal 7-5,9401,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MINFORD PL,10460,2 - Bronx,2,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.8343783,-73.8906495,NA,NA,NA,NA,NA,NA,2015
57935720,1088,111 - Building fire,1/13/2015 7:57,1/13/2015 8:00,8,1/13/2015 9:32,7 - Signal 7-5,5699,"10 - Fire control or extinguishment, other",12 - Salvage & overhaul,NA,Commercial/Others,CORNAGA AVE,11691,5 - Queens,1,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.6022332,-73.7541611,NA,NA,NA,NA,NA,NA,2015
57935906,1812,111 - Building fire,1/13/2015 8:49,1/13/2015 8:52,13,1/13/2015 10:46,7 - Signal 7-5,7061,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,HALE AVE,11208,4 - Brooklyn,BSMT,NA,1,0,4 - Confined to building of origin,N - None present,N - None Present,0,40.6824413,-73.8804866,NA,NA,NA,NA,NA,NA,2015
57936290,429,111 - Building fire,1/13/2015 10:48,1/13/2015 10:51,13,1/13/2015 13:04,7 - Signal 7-5,8159,11 - Extinguishment by fire service personnel,82 - Notify other agencies.,NA,Residential/Multihousing,E 4 ST,10009,1 - Manhattan,Cellar,No,1,0,3 - Confined to floor of origin,N - None present,N - None Present,0,40.7232838,-73.9825451,NA,NA,NA,NA,NA,NA,2015
57936475,7291,111 - Building fire,1/13/2015 11:42,1/13/2015 11:44,11,1/13/2015 14:07,7 - Signal 7-5,8702,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,48 ST,11377,5 - Queens,3,NA,NA,3,2 - Confined to room of origin,1 - Present,N - None Present,0,40.7362842,-73.9181725,NA,NA,NA,NA,NA,NA,2015
57936719,2667,111 - Building fire,1/13/2015 13:04,1/13/2015 13:09,12,1/13/2015 15:11,7 - Signal 7-5,7587,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,SEWARD AVE,10473,2 - Bronx,9,NA,NA,9,3 - Confined to floor of origin,1 - Present,N - None Present,1,40.8200893,-73.8561946,NA,NA,NA,NA,NA,NA,2015
57936883,3229,111 - Building fire,1/13/2015 13:50,1/13/2015 13:54,9,1/13/2015 15:23,7 - Signal 7-5,5559,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MORRISPARK AVE,10462,2 - Bronx,2,NA,NA,2,2 - Confined to room of origin,1 - Present,N - None Present,0,40.8463347,-73.8608071,NA,NA,NA,NA,NA,NA,2015
57937608,1588,111 - Building fire,1/13/2015 17:37,1/13/2015 17:40,11,1/13/2015 19:52,7 - Signal 7-5,8083,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,LINDEN BLVD,11203,4 - Brooklyn,1,NA,NA,1,4 - Confined to building of origin,1 - Present,N - None Present,0,40.6532915,-73.9387889,NA,NA,NA,NA,NA,NA,2015
57937617,1379,"117 - Commercial Compactor fire, confined to rubbish",1/13/2015 17:39,1/13/2015 17:43,10,1/13/2015 19:29,7 - Signal 7-5,6611,11 - Extinguishment by fire service personnel,51 - Ventilate,NA,Residential/Multihousing,E 115 ST,10029,1 - Manhattan,NA,NA,NA,NA,NA,NA,NA,NA,40.7972632,-73.940519,NA,NA,NA,NA,NA,NA,2015
57938024,669,111 - Building fire,1/13/2015 19:30,1/13/2015 19:33,6,1/13/2015 20:20,7 - Signal 7-5,3048,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,BEDFORD AVE,11205,4 - Brooklyn,1,NA,NA,1,3 - Confined to floor of origin,1 - Present,1 - Present,0,40.694572,-73.9561384,NA,NA,NA,NA,NA,NA,2015
57938156,1322,"117 - Commercial Compactor fire, confined to rubbish",1/13/2015 20:13,1/13/2015 20:19,4,1/13/2015 21:12,7 - Signal 7-5,3497,11 - Extinguishment by fire service personnel,215 - Check for extension,NA,Residential/Multihousing,BEACHCHANNEL DR,11693,5 - Queens,6,NA,NA,NA,NA,NA,NA,NA,40.5898389,-73.8045878,NA,NA,NA,NA,NA,NA,2015
57938406,2335,111 - Building fire,1/13/2015 21:51,1/13/2015 21:53,12,1/13/2015 23:54,7 - Signal 7-5,7418,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 49 ST,11203,4 - Brooklyn,1,NA,NA,1,3 - Confined to floor of origin,1 - Present,1 - Present,0,40.6462579,-73.9308123,NA,NA,NA,NA,NA,NA,2015
57938961,1569,111 - Building fire,1/14/2015 4:46,1/14/2015 4:50,11,1/14/2015 5:54,7 - Signal 7-5,4047,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,NOSTRAND AVE,11226,4 - Brooklyn,2,NA,NA,2,2 - Confined to room of origin,1 - Present,N - None Present,0,40.6468818,-73.949147,NA,NA,NA,NA,NA,NA,2015
57939749,9650,132 - Road freight or transport vehicle fire,1/14/2015 9:43,1/14/2015 9:46,7,1/14/2015 11:01,7 - Signal 7-5,4701,11 - Extinguishment by fire service personnel,12 - Salvage & overhaul,NA,Commercial/Others,120 STREET,11418,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.6965612,-73.8280562,NA,NA,NA,NA,NA,NA,2015
57939875,7581,111 - Building fire,1/14/2015 10:18,1/14/2015 10:21,12,1/14/2015 12:00,7 - Signal 7-5,6173,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,31 ST,11105,5 - Queens,6,NA,NA,6,2 - Confined to room of origin,N - None present,N - None Present,0,40.7672719,-73.9210862,NA,NA,NA,NA,NA,NA,2015
57941798,7446,111 - Building fire,1/14/2015 20:57,1/14/2015 21:06,12,1/15/2015 0:06,7 - Signal 7-5,11339,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,VERNON BLVD,11106,5 - Queens,NA,NA,NA,1,1 - Confined to object of origin,1 - Present,1 - Present,0,40.7667646,-73.9388098,NA,NA,NA,NA,NA,NA,2015
57941830,3648,111 - Building fire,1/14/2015 21:12,1/14/2015 21:16,14,1/14/2015 23:57,7 - Signal 7-5,9874,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 218 ST,10469,2 - Bronx,3,NA,NA,3,4 - Confined to building of origin,N - None present,N - None Present,0,40.8802474,-73.8549625,NA,NA,NA,NA,NA,NA,2015
57941992,5065,111 - Building fire,1/14/2015 22:19,1/14/2015 22:23,12,1/14/2015 23:25,7 - Signal 7-5,3916,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,110 AVE,11433,5 - Queens,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.694746,-73.785671,NA,NA,NA,NA,NA,NA,2015
57942918,241,111 - Building fire,1/15/2015 8:25,1/15/2015 8:27,15,1/15/2015 10:59,7 - Signal 7-5,9251,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,GRAND ST,11206,4 - Brooklyn,3-Feb,NA,NA,2,4 - Confined to building of origin,N - None present,N - None Present,0,40.711801,-73.942228,NA,NA,NA,NA,NA,NA,2015
57943845,4700,111 - Building fire,1/15/2015 13:56,1/15/2015 13:59,13,1/15/2015 17:01,7 - Signal 7-5,11096,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,111 AVE,11420,5 - Queens,basement,NA,1,0,3 - Confined to floor of origin,1 - Present,N - None Present,0,40.681758,-73.816943,NA,NA,NA,NA,NA,NA,2015
57945124,9802,"100 - Fire, other",1/15/2015 19:36,1/15/2015 19:40,9,1/15/2015 20:04,7 - Signal 7-5,1658,11 - Extinguishment by fire service personnel,21 - Search,51 - Ventilate,Commercial/Others,VANWYCK EXPY E,11418,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.7021768,-73.8163559,NA,NA,NA,NA,NA,NA,2015
57945455,1099,111 - Building fire,1/15/2015 21:49,1/15/2015 21:52,10,1/15/2015 23:37,7 - Signal 7-5,6477,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BEACHCHANNEL DR,11691,5 - Queens,7,NA,NA,6,2 - Confined to room of origin,N - None present,N - None Present,0,40.5987408,-73.7660256,NA,NA,NA,NA,NA,NA,2015
57945937,1670,"117 - Commercial Compactor fire, confined to rubbish",1/16/2015 3:27,1/16/2015 3:33,7,1/16/2015 5:41,7 - Signal 7-5,7985,11 - Extinguishment by fire service personnel,51 - Ventilate,NA,Residential/Multihousing,DOUGLASS BLVD,10039,1 - Manhattan,1,NA,NA,NA,NA,NA,NA,NA,40.8272518,-73.9386949,NA,NA,NA,NA,NA,NA,2015
57946833,3838,111 - Building fire,1/16/2015 11:02,1/16/2015 11:07,10,1/16/2015 13:32,7 - Signal 7-5,8999,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,SETON AVE,10466,2 - Bronx,Basement,NA,1,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.8956007,-73.8389915,NA,NA,NA,NA,NA,NA,2015
57946909,2835,111 - Building fire,1/16/2015 11:32,1/16/2015 11:33,11,1/16/2015 12:43,7 - Signal 7-5,4205,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BRUCKNER BLVD         SB,10473,2 - Bronx,NA,NA,NA,4,1 - Confined to object of origin,N - None present,N - None Present,0,40.8252681,-73.8566642,NA,NA,NA,NA,NA,NA,2015
57947090,3454,142 - Brush or brush-and-grass mixture fire,1/16/2015 12:41,1/16/2015 12:50,8,1/16/2015 14:28,7 - Signal 7-5,6424,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,BAY 43 ST,11214,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.5925568,-73.9879849,NA,NA,NA,NA,NA,NA,2015
57947488,1809,111 - Building fire,1/16/2015 14:49,1/16/2015 14:52,11,1/16/2015 18:14,7 - Signal 7-5,12333,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,VERMILYEA AVE,10034,1 - Manhattan,4,NA,NA,3,4 - Confined to building of origin,1 - Present,N - None Present,0,40.8660651,-73.9224986,NA,NA,NA,NA,NA,NA,2015
57948060,840,112 - Fires in structure other than in a building,1/16/2015 17:35,1/16/2015 17:38,12,1/16/2015 19:05,7 - Signal 7-5,5374,"10 - Fire control or extinguishment, other",NA,NA,Commercial/Others,ABERDEEN ST R/O,11233,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.68221,-73.9057905,NA,NA,NA,NA,NA,NA,2015
57948250,3214,142 - Brush or brush-and-grass mixture fire,1/16/2015 18:22,1/16/2015 18:26,13,1/16/2015 21:13,7 - Signal 7-5,10236,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,AVE X,11229,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.593487,-73.943484,NA,NA,NA,NA,NA,NA,2015
57948926,1190,111 - Building fire,1/16/2015 21:33,1/16/2015 21:38,18,1/16/2015 23:00,7 - Signal 7-5,5223,11 - Extinguishment by fire service personnel,21 - Search,51 - Ventilate,Residential/Multihousing,EAST END AVE,10028,1 - Manhattan,17,NA,NA,17,2 - Confined to room of origin,1 - Present,N - None Present,1,40.7736925,-73.9456902,NA,NA,NA,NA,NA,NA,2015
57949366,6527,111 - Building fire,1/17/2015 1:02,1/17/2015 1:06,13,1/17/2015 3:40,7 - Signal 7-5,9469,11 - Extinguishment by fire service personnel,21 - Search,51 - Ventilate,Residential/Multihousing,150 ST,11367,5 - Queens,2nd,NA,NA,2,4 - Confined to building of origin,N - None present,N - None Present,0,40.7176171,-73.8117522,NA,NA,NA,NA,NA,NA,2015
57949615,3039,111 - Building fire,1/17/2015 3:55,1/17/2015 3:59,13,1/17/2015 6:35,7 - Signal 7-5,9630,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,AVE M,11210,4 - Brooklyn,2,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.6192922,-73.9483698,NA,NA,NA,NA,NA,NA,2015
57949740,3915,111 - Building fire,1/17/2015 5:37,1/17/2015 5:41,14,1/17/2015 7:51,7 - Signal 7-5,8072,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,GLENWOOD RD,11210,4 - Brooklyn,2,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.6341186,-73.945864,NA,NA,NA,NA,NA,NA,2015
57950236,4801,111 - Building fire,1/17/2015 9:46,1/17/2015 9:49,14,1/17/2015 11:07,7 - Signal 7-5,4897,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,HILLSIDE AVE CQ,11432,5 - Queens,NA,NA,1,0,2 - Confined to room of origin,N - None present,N - None Present,0,NA,NA,NA,NA,NA,NA,NA,NA,2015
57950501,2028,111 - Building fire,1/17/2015 11:26,1/17/2015 11:30,9,1/17/2015 12:57,7 - Signal 7-5,5434,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,CLEVELAND ST,11207,4 - Brooklyn,1 ST,NA,NA,1,1 - Confined to object of origin,N - None present,N - None Present,0,40.6695654,-73.8831719,NA,NA,NA,NA,NA,NA,2015
57950726,2129,111 - Building fire,1/17/2015 12:47,1/17/2015 12:51,14,1/17/2015 13:52,7 - Signal 7-5,3847,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,GASTON-BLVD-STONE AVE,11236,4 - Brooklyn,NA,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.6644738,-73.9051748,NA,NA,NA,NA,NA,NA,2015
57950834,436,111 - Building fire,1/17/2015 13:17,1/17/2015 13:20,10,1/17/2015 14:30,7 - Signal 7-5,4411,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,1 AVE,10009,1 - Manhattan,1,NA,NA,1,1 - Confined to object of origin,N - None present,N - None Present,0,40.763368,-73.95924,NA,NA,NA,NA,NA,NA,2015
57950948,348,111 - Building fire,1/17/2015 13:57,1/17/2015 13:59,12,1/17/2015 16:01,7 - Signal 7-5,7476,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MANHATTAN AVE         GP,11206,4 - Brooklyn,7,NA,NA,7,3 - Confined to floor of origin,N - None present,N - None Present,1,40.704881,-73.944389,NA,NA,NA,NA,NA,NA,2015
57951515,7939,"100 - Fire, other",1/17/2015 16:51,1/17/2015 16:54,11,1/17/2015 17:46,7 - Signal 7-5,3277,"10 - Fire control or extinguishment, other","113 - Stretch 2 1/2  line, extinguish fire",215 - Check for extension,Commercial/Others,BROADWAY,11373,5 - Queens,1,NA,NA,NA,NA,NA,NA,NA,40.7428947,-73.8828342,NA,NA,NA,NA,NA,NA,2015
57951574,3123,111 - Building fire,1/17/2015 17:06,1/17/2015 17:10,8,1/17/2015 18:07,7 - Signal 7-5,3679,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,GRANDCONCOURSE,10453,2 - Bronx,basement,NA,1,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.8360928,-73.9159082,NA,NA,NA,NA,NA,NA,2015
57952203,6860,111 - Building fire,1/17/2015 20:25,1/17/2015 20:31,12,1/17/2015 22:20,7 - Signal 7-5,6905,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,231 ST,11411,5 - Queens,1st,NA,NA,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.69195,-73.730665,NA,NA,NA,NA,NA,NA,2015
57952570,1759,111 - Building fire,1/17/2015 22:42,1/17/2015 22:46,11,1/18/2015 1:02,7 - Signal 7-5,8386,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,STNICHOLAS AVE,10033,1 - Manhattan,2,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.828552,-73.9422999,NA,NA,NA,NA,NA,NA,2015
57953367,854,111 - Building fire,1/18/2015 6:52,1/18/2015 6:55,11,1/18/2015 8:31,7 - Signal 7-5,5952,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,9 AVE,10019,1 - Manhattan,4,NA,NA,4,3 - Confined to floor of origin,N - None present,N - None Present,0,40.765359,-73.9875868,NA,NA,NA,NA,NA,NA,2015
57953417,870,322 - Motor vehicle accident with injuries,1/18/2015 7:15,1/18/2015 7:21,7,1/18/2015 9:08,7 - Signal 7-5,6779,31 - Provide first aid & check for injuries,78 - Control traffic,NA,Commercial/Others,CLOVE RD,10304,3 - Staten Island,NA,NA,NA,NA,NA,NA,NA,NA,40.6083482,-74.0905372,NA,NA,NA,NA,NA,NA,2015
57955845,2469,111 - Building fire,1/18/2015 18:11,1/18/2015 18:14,10,1/18/2015 20:00,7 - Signal 7-5,6535,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,OCEAN AVE,11230,4 - Brooklyn,basement,NA,1,0,2 - Confined to room of origin,N - None present,N - None Present,0,40.6233405,-73.9559516,NA,NA,NA,NA,NA,NA,2015
